0.07002109	0.07792665	-0.07169882	-0.081320874	0.014560106	0.1694934	-0.11783991
-0.0054880055	0.17976902	-0.04873984	0.0058173207	0.22668348	0.18360087	0.030193398
0.066594176	0.006771832	-0.1073643	-0.026412014	0.017190812	0.12121668	-0.039851643
-0.2344724	0.2833502	0.24586625	0.21900402	0.29689863	-0.23735933	0.22728626
-0.037897192	0.03494436	-0.032969892	0.022547487	-0.006058134	-0.022721076	0.014043737
-0.034433566	-0.02371416	0.023056637	0.006664358	0.0050521493	-0.044167187	0.03814062
-1.1761467	1.3062382	1.100967	1.1893423	1.2639791	-0.998798	1.1925809
-0.08542398	0.22420946	0.10203388	0.09150349	0.18421268	-0.05620817	0.09031445
-1.4627025	1.6612793	1.3936114	1.4834955	1.5099953	-1.2475033	1.4778223
-2.3823786	2.470968	2.440584	2.4918485	2.4542024	-2.3521485	2.4967437
-0.7680702	0.80441505	0.82356423	0.8479195	0.78939617	-0.7205031	0.7787445
-1.0539801	1.0784254	1.0373473	1.081674	1.1349554	-0.9325458	1.1206874
0.52115655	-0.49495152	-0.564643	-0.5587036	-0.48062134	0.556815	-0.49617648
-0.001346767	0.0033147112	-0.02765137	-0.0245039	-0.020716429	0.011858035	-0.04827887
0.14114591	-0.121813476	-0.14369965	-0.17906868	-0.11050362	0.17513233	-0.20439431
0.0379234	-0.010528602	-0.0017746203	-0.034473695	0.015354361	0.008283377	-0.001632344
-0.004692875	-0.043012906	0.009723999	-0.023404146	-0.016249727	-0.030553604	0.011428367
0.00038182735	0.004660953	0.04383583	-0.02154156	-0.046717323	0.03702951	-0.009214662
0.045608643	-0.03340014	-0.029445112	0.0035912879	0.0058959834	0.011255693	0.015080858
-0.89143157	0.9936345	0.8828595	0.9751496	0.97212017	-0.784422	0.90671223
-1.3164753	1.470016	1.2911997	1.3174087	1.3887912	-1.2118698	1.3962483
0.025002073	-0.03457589	-0.024466384	-0.017919827	-0.00806129	-0.010295413	-0.03168744
0.027642574	-0.030634427	0.03464068	0.025876965	-0.039066948	0.007869672	-0.005694233
0.14196032	-0.05152525	-0.23789838	-0.12641032	-0.14098111	0.29369467	-0.12220189
-0.7537244	0.821939	0.63150936	0.7320469	0.78409976	-0.518197	0.78370047
-0.3949291	0.3503732	0.37796625	0.39038816	0.41013283	-0.30253342	0.3703646
-0.77013326	1.0155739	0.6748686	0.84418327	0.9070031	-0.63666177	0.7918227
0.6079945	-0.33210814	-0.58500636	-0.56486046	-0.43972856	0.7358216	-0.49947792
0.053313795	0.098638505	-0.13226639	-0.08321825	0.007274976	0.14598379	-0.053448662
0.29444724	-0.223905	-0.36517566	-0.3334382	-0.22834912	0.43953276	-0.32186985
0.25396198	-0.12645538	-0.3122414	-0.23542477	-0.13022922	0.46821836	-0.30375633
-0.31117374	0.5473566	0.2808988	0.39082605	0.4458385	-0.14728959	0.36044767
-0.6800118	0.6653198	0.6053296	0.6575743	0.69652605	-0.5747687	0.7153186
0.46150297	-0.2835322	-0.5279469	-0.42567632	-0.3355154	0.54590344	-0.37105286
-1.6673203	1.728227	1.6404641	1.7359961	1.7045593	-1.5458685	1.6505449
-0.05981014	0.21414894	0.09239045	0.1261146	0.118823454	0.016532114	0.1653477
0.39078423	-0.08751888	-0.41215524	-0.38303253	-0.22010678	0.5490004	-0.3502989
-0.16831693	0.16251029	0.1561613	0.22098823	0.20207055	-0.14942525	0.15771301
-1.3201303	1.3995438	1.2966213	1.3007121	1.4038913	-1.2484934	1.3446
-0.30132595	0.31261176	0.30034897	0.24786524	0.28241497	-0.24809101	0.32163885
-0.16976349	0.11412852	0.16198611	0.20367657	0.18402052	-0.17214207	0.1929718
-0.18590994	0.18942265	0.19113038	0.20531245	0.23331362	-0.20622954	0.19303419
0.22691107	-0.05111356	-0.29216135	-0.23505868	-0.12601998	0.34299773	-0.19990411
-0.23839146	0.32930496	0.17577341	0.24492528	0.27368444	-0.090972975	0.17409804
0.30806637	-0.19629753	-0.2911247	-0.25466487	-0.1758073	0.39746046	-0.26507705
0.62719005	-0.47492197	-0.6713643	-0.558777	-0.5091713	0.6284936	-0.5399156
0.41603923	-0.25405493	-0.38427353	-0.34834257	-0.33838397	0.42644373	-0.32245657
-0.26492202	0.21943572	0.22287789	0.2437415	0.2619374	-0.13678823	0.21975952
-0.04038314	0.11157313	-0.00096297736	0.004816284	0.047969583	0.10509308	0.017425103
-0.4087007	0.4894527	0.34794033	0.43105716	0.4451309	-0.32700697	0.42997384
-1.4413304	1.457127	1.502285	1.4820335	1.5644658	-1.3579361	1.4947882
-0.23672731	0.24978721	0.22571744	0.21377048	0.3074254	-0.11625039	0.19424509
-0.6585915	0.7459228	0.6463588	0.68966824	0.7782746	-0.55160177	0.6372853
-0.22801638	0.337746	0.1519319	0.23353116	0.28887594	-0.077767484	0.28053635
-0.11169932	0.22859491	0.06926072	0.08747055	0.19985674	0.04501669	0.14956163
-0.15425283	0.17748366	0.10093679	0.07911773	0.1522622	-0.013969025	0.18101399
0.4696749	-0.2587095	-0.5163618	-0.5055368	-0.37857676	0.5484408	-0.497739
-0.76102525	0.8332529	0.69745845	0.7346562	0.85788244	-0.59245026	0.7995096
-0.08079517	0.27532285	-0.014526782	0.1149176	0.21356307	0.0820081	0.132833
-0.29659188	0.2907045	0.30295512	0.32825643	0.33647546	-0.32006213	0.30204773
-0.35447297	0.4162796	0.31693903	0.3255655	0.39950857	-0.32511684	0.3763914
-0.3065894	0.2715257	0.2983535	0.2744653	0.331395	-0.2471878	0.2630671
-1.2478851	1.3388468	1.227656	1.2607652	1.3139334	-1.1434354	1.3290099
-1.1314489	1.1480936	1.1079147	1.1414119	1.1188484	-0.99109423	1.0951934
-0.096146084	0.21468115	0.044916764	0.15141667	0.20876597	0.03680161	0.09346732
0.41253445	-0.17692035	-0.4093062	-0.30840856	-0.19056538	0.5095953	-0.28774884
0.14470069	-0.13868043	-0.23652641	-0.2339448	-0.21337256	0.24439332	-0.19029048
0.25264752	-0.11758536	-0.19171008	-0.1774253	-0.14018771	0.32530248	-0.17457989
0.041413736	0.014536452	0.004553903	0.004974939	0.045796502	0.011440337	0.01902603
0.7017853	-0.5296524	-0.70404226	-0.67839885	-0.56715196	0.7951095	-0.66845435
-1.1965305	1.2259507	1.1889565	1.2150128	1.3071162	-1.1283717	1.2650131
-0.2315512	0.26758593	0.20438866	0.16681272	0.26809528	-0.068538114	0.20007934
0.0048284917	0.11241249	-0.011524856	0.030268831	0.09370761	0.081765145	0.078705564
-0.090139225	0.09139099	0.035141535	0.09980032	0.1486263	0.055260822	0.058097683
0.6907201	-0.5388941	-0.63513815	-0.690459	-0.65114325	0.7308531	-0.6393998
0.50481975	-0.40170503	-0.44783133	-0.48263696	-0.4478222	0.5254299	-0.49642307
0.004771363	0.016219366	-0.048971333	0.012509171	0.0029197112	-0.049769472	0.004288245
-0.29556808	0.3274546	0.29979944	0.30670002	0.3732103	-0.29926392	0.32986513
-0.02899781	0.13384439	0.0011503473	0.03387966	0.09736731	0.16849652	0.0017060003
-0.013319078	-0.024967436	-0.051945243	-0.0182058	0.025811182	0.06818198	-0.04224331
0.39183807	-0.20034486	-0.45753694	-0.35169852	-0.24386355	0.49124035	-0.3729622
0.64239556	-0.43570188	-0.69415116	-0.67594063	-0.56469357	0.779407	-0.5747338
-0.731054	0.9164894	0.6403097	0.7136067	0.79815084	-0.6227165	0.7735844
0.23380692	-0.057450682	-0.23214242	-0.2040984	-0.14015484	0.28342637	-0.16099964
-0.035972327	0.12708047	0.085908376	0.053808358	0.14823487	0.0050009796	0.14077039
0.6312028	-0.57645553	-0.634252	-0.67709786	-0.6156572	0.7315308	-0.6072929
0.19501363	-0.06496515	-0.22528484	-0.1881423	-0.042157825	0.21516138	-0.13158134
-0.06933883	0.09743955	0.008909507	0.026180176	0.09997131	0.010151046	0.03986825
0.05401758	0.026675347	-0.03325021	-0.012497843	0.039582986	0.08381425	0.041040555
-0.8718133	0.8440264	0.8103762	0.8853569	0.83814794	-0.85690105	0.8766069
0.054047167	-0.0046834187	-0.110199474	-0.056127492	-0.03747819	0.078608185	-0.030960815
-0.63461983	0.74235034	0.5099569	0.6053963	0.65547067	-0.47491765	0.5855305
